id  review
"29523_0"   "This was a great movie. I love movies of the week and watch them all of the time. I liked the idea of the family needing to feel safe so they move to the gated community. We all wonder what it would be like to live in that type of neighborhood. And, don't we all dread that one neighbor who just HAS to be everyone's friend?! LOL. I really enjoyed Alexandra Paul too. She always delivers a good performance. She had great chemistry with the leading man as well. I thought the female villain was SO well done. She was creepy and hilarious all at once. The actress was perfectly cast! If you are a big movie watcher like I am, you have got to see this one. It seemed to have it all. It was suspenseful, fun and the acting was also good. I wish we could see more movies like this one!"
"28987_0"   "One of the great animated films of all time Grave of Fireflies tells the story of a couple of kids as the try to survive in war time Japan. What happens to them should be seen by anyone thinking of starting a war since it tells very graphically what happens to those often forgotten, the children.<br /><br />Like its companion piece, Barefoot Gen, which tells the story of survivors of atomic bombing and the horrors that were experienced by those unlucky enough not to have been killed out right, this film proves that war is hell for everyone, especially the children.<br /><br />Its very hard to send anyone out to see this unhappy little film (The previously mentioned Barefoot Gen spawned sequels, this has not) but at the same time you owe it to yourself to experience, however distantly what sort of monster we unleash upon the world every time we go to war. It helps that however depressing this is, its also a damn good and incredibly compelling story.<br /><br />9 out of 10"
"34981_0"   "This is by far, the worst piece of poop I have ever seen in my entire life. None of the people who ever produced,acted or directed this movie will ever hold a meaningful position in anything ever produced ever. Not once did I laugh, at anything in this movie (except obnoxiously to annoy people). Don't watch this movie, Ever. Please, I am saying this as a concerned human being. Oh yeah, and this is whats wrong with American film. At least it had something redeemable, like the fact that all the Asian's were masters of the martial arts, or all the great well written \"hit in ball jokes\", or even the special effects (see explosion at end of movie). Save yourself 10 brain cells and $10, don't see this."
"29180_0"   "In what is sure to be one of the most intriguing yet bizarre pictures to come about since the work of Fellini, Luis Bunuel directs this dramedy picture about the random incidents and moments that come about in the thought of the mind, yet somehow reflect on the hypocrisies of society and man. Told in a surreal mindset with objects and even animals that somehow come into scene, it is one of those pictures that has many meanings in one. For example, Bunuel directs a sequence in which a young girl, whom her parents are searching for and has been thought to have been kidnapped, is actually right in front of the parents. It makes absolutely no sense, but that is what is so striking about this scene as well as many in that, the girl, who is right in front of their eyes speaking with them, can't be found, thus sending these parents to act on their toes to try and find her. <br /><br />The film regards itself on random episodes that somehow have no connection with each other what so ever. From one scene to the next, the stories are never quite fully developed until the end, kind of like a soap opera. It is one of those types of pictures in which many different characters, with their own dilemmas, are left till the next time around to pick up where they left off in their sequence. The main quest for Bunuel is to question the morality of the characters. Why is it that society considers the idea of going to the restroom as something that has to be done in private. Who created these rules? Who created the rules that man has to be clothed in public, but can do whatever he pleases in private? Is this a moral question as to what is moral or not moral to do, or is this something that society has created as something moral? Bunuel leaves that up to his viewer to identity and question. Shot in a similar fashion as many of the Monty Python pictures, Bunuel's film is definitely more subtle, yet adventurous and hilarious at all means. It shows how surrealism doesn't always have to be dramatic, and he strays away from his start in drama, but achieves a perfect wisdom and understanding through it."
"5513_0"    "It started off like an action movie for a minute, then it goes back into time to the lead-characters youths.<br /><br />The beginning has got BRANDON HAMMOND (from SOUL FOOD the movie) and PERCY DAGGS III (from VERONICA MARS) and 2 other unknowns which are all pretty good.<br /><br />And YES I do enjoy the first 30 minutes where the characters are in their teens, even though it seems a little far-fetched how short time it takes for the boys to start killing the competition (I am not spoiling anything this is 20 minutes into the movie or something).<br /><br />Anyways after 30 minutes the guys are around 30 years old or something and wearing suits and all that business-like styled persona.<br /><br />And it just turns into this snooze-fest where there's hardly anything happening except for a big number of dialogs exchanged about \"The Game\", and the crews various ideas of how to play it and the threat of investigating police.<br /><br />You are suppose to believe that all 4 friends are bosses of one gang each, but there are no gang-members shown in the movie which makes it even less convincing.<br /><br />Also the acting from the \"old\" cast is so much worse than the \"young\" cast, I especially didn't like ALLEN PAYNE's character, perhaps it was because he looked like he needed to do number 2 on the bathroom half or all the time through-out the movie.<br /><br />I thought WILLIAM L JOHNSON playing old E.BONE was the only reason to keep watching, well that and I did pay money for the DVD so I had to continue for it to end at least.<br /><br />The first 30 minutes was reminiscent of BOYZ N THE HOOD (which of course is a good movie) but the rest 90 minutes was reminiscent of SUGAR HILL (Wesley Snipes) almost a copy of that movie actually but with a lot more twists and stuff.<br /><br />If you happened to like SUGAR HILL then you might like it, but I don't like neither.<br /><br />If you want a Hood-Movie there are plenty of better ones, such as: SNIPES, HUSTLE & FLOW, CLOCKERS, GET RICH OR DIE Trying, BABY BOY... the list could be long but I will stop there.<br /><br />3.5 out of 10"
"22143_0"   "The Curious Case of Benjamin Button is a film unlike any I've ever seen and probably ever will. A true epic that left me utterly speechless. It accomplished so much through such simplicity. Everything was top notch from the elegant directing to the subtly wonderful performances down to the magical score. The film demands you to feel not only for the death we witness, but for the incredible life we discover. It prays on the obvious morality issues we all deal with but also dangles the idea in front of us that everyone goes through the same joys and grievances, just not in the same way. This is a momentous tale that deserves nothing less than the title of brilliance. <br /><br />This visually and emotionally rich movie recalls the life of a very peculiar man born in the early 20th century who ages backwards. His tale unfolds through a diary read by the daughter of his love, Daisy. Throughout life he goes through the same things we do, growing up and eventually growing old. He's a thoughtful observer, discovering life from all different angles. But it is not his life that makes him unique. His love is what makes him special. He spends a lifetime trying to understand how his love for Daisy works and still only gets a few incredible years really loving her. As their lives tell us, the years of frustration and hardship are all worth it if only for a few moments of happiness. <br /><br />The direction in the film is almost flawless. Hopefully, Benjamin Button will garner David Fincher the recognition he deserves. He winds this clock so well and with such grace that the movie has this undeniable flow that is enjoyable from start to finish. At nearly 3 hours, there is not a minute wasted. Every shot is jaw dropping and while some will find issue with the time, it is used wisely. <br /><br />The acting is also a thing of wonder. This is by far Brad Pitt's best performance. He is so believable and realistic throughout. His nuances are spot on and despite the heavy use of make-up and CGI used to portray his character, it is Pitt who makes Benjamin that much more curious. <br /><br />I left the theater astonished that some one could review this movie badly. It is an extremely graceful depiction of life, love, and the things we lose. After so much anticipation I was certainly not disappointed. This movie is probably not for everyone though. It's not your average drama that spoon feeds it's audience their emotions. It is something of awe and astonishment, an absolute gem. What makes our lives memorable are the moments we never seem to grasp long enough before letting go. Life in itself is indeed very, very curious and Benjamin Button is no less of a wonder."
"16136_0"   "The language and obscene gestures used through out the movie, do not make this one suitable for children under the age of 13.<br /><br />It starts when the main character meets Bingo with delightful screams of \"HOLY SH__!\" and screaming matches calling each other \"Chicken SH__!\" as well as the Parents bickering like 10 year-olds and giving each other the finger when they turn their backs.<br /><br />Some of the humor is suitable for young adults and adults but small children should not see this one.<br /><br />As an adult I found the language offensive and it did not add to the movie's value one bit."
"45108_0"   "I think I remember the original reviews of this movie, and they were universally bad. But sometimes one might enjoy a bad movie when it is seen as a historical context--but this is not such a movie. It is unfaithful to the wonderful writing of Raymond Chandler. As an adaptation to the silver screen it does not even come close to \"The Big Sleep,\" \"Double Indemnity\" or any other of Raymond Chandler's stories. Montgomery's attempt at tough guy speech is ludicrous; it's as though he is trying to emulate Humphrey Bogart while at the same time avoiding a comparison. Furthermore, it is derivative of Hitchcock and Orson Wells but falls ridiculously short of these standards to be thought of as something revolutionary in film. Probably the only value of this movie is to see Jayne Meadows at a very young age. She comes across as the perfect ingenue but is too sweet to have been a primary villain."
"20221_0"   "I saw this on T.V. and was fascinated by it. I'm not a fan of \"hip hop\" because I think it is a degenerate art form created by an oppressed people. However this offshoot, Rize, I think is culturally deep and relevant. It's a dance expression (along with the \"tribal\" markings)from black folks African ancestral memory. It's a dance that is similar to the continental African ethnic expression of their connection to Nature, but Rize is more angry and rightly so. Rize is the Black Americans expression of its connection to the ills of white supremacy and their disconnection from Nature. The dance is their angry reaction to it both.<br /><br />This is a great example of the ancestral spirit of Black Americans and why an African centered view will serve us well in the United States."
"6745_0"    "This movie is Hilarious. I have seen it several times and laugh just as hard every time I see it. No Need for additional commentary here as the other commentary explains the movie. All I can say is MAKE SURE YOU SEE IT."
"42159_0"   "I actually suffered through 10 minutes of this thinking that it might get better.... Please do yourself a favor, and don't bother watching this.<br /><br />Unless you enjoy intolerably bad movies, your time is better spent anywhere else. <br /><br />And I do mean ANYWHERE.<br /><br />It is hard to believe that any of these actors who participated in this movie did not get banned from the business permanently. It certainly is a black mark on their careers in my opinion.<br /><br />So, what was wrong with this movie? Poor Acting. Bad Jokes. Bad Plot.<br /><br />What is good about this movie? You don't have to watch it."
"7596_0"    "It was a pleasure watching this charming and heartwarming film. I went to see it without really knowing anything about it and found myself falling in love with the movie from the very beginning. It has such a simple yet emotionally satisfying premise - a young boy searching for a hero to save his dying mother. The young actor made all the difference. Besides his personal charisma and cuteness he also happens to be a real natural, effortlessly performing in from of a camera. This goes for the rest of the cast too. It's just amazing how such a small film with unknown cast and crew can create such a beautiful movie.<br /><br />A gem of a film!"
"27077_0"   "Kurt Russell plays a Miami reporter who starts getting calls from a serial killer. The killer wants stories written about him so he gives Russell inside information about the murders, but soon it's Russell who's the celebrity. Unfortunately this interesting theme is wasted and the movie soon settles into mediocrity. The script has all the usual predictable plot devices that are supposed to lead us to the big \"surprise\" ending. Russell is very good here, as is Richard Jordan, who plays the killer, and in the end these performances are the only reason to stay with it."
"29745_0"   "I first saw this film back in 1976, and only remembered that it was fiercely arousing to a young man at the time. I didn't catch the story, however. Times have changed since then, and I recently viewed the film a couple of times, when I wrote subtitles to it so I could show it to a close friend.<br /><br />Emmanuelle falls between X-rated and art-house. If one views it as an adult film, then the lack of male frontal nudity and full-on intercourse make the film feel timid. OTOH, for an art film, the plot is quite thin.<br /><br />When the film premiered in the mid '70s, it made a stir. Most of the brouhaha was about it being shown in regular theaters instead of seedy back-alley ones. Today we see so much erotics and sex in regular films and on TV that such discussions would seem ridiculous.<br /><br />Emmanuelle is based on the autobiographical novel with the same name, by Emmanuelle Arsan. The book (1971) was banned in France, ostensibly for too much erotic content, but the Foreign Department may have influenced this, since the story gives a decadent impression of them.<br /><br />Young and innocent Emmanuelle travels to Bangkok to her newly-wed husband, ten years her senior. He lives in a setting where bored Embassy wives resort to promiscuity and intrigue to fend off a sense of boredom and lack of purpose in life. Her husband clearly feels at home in this setting.<br /><br />Both her husband and the wives tell Emmanuelle to \"get free of inhibitions\", which they themselves clearly have done. The film is essentially her journey towards that goal. Her husband has others help him in \"her education\".<br /><br />At first viewing the film is admittedly just an erotic flick, with thin connections between the erotic scenes. But after a few more times it becomes clear that director Jaeckin and screen writer Richard really tried to follow the book, and the characters and their actions seemed plausible and natural.<br /><br />Perhaps the most surprising thing about this film is, it does not seem old, like many other European erotic films of the time.<br /><br />One can also view this film as a discourse between the male and female aspects of sensuality. There is the male dream of sex and eroticism without emotional commitment, and promiscuous relations with beautiful, willing girls and women. And the (possibly today somewhat outdated?) female sexuality as sensuality, commitment and pure love, with its slow love making and longing for true companionship.<br /><br />Emmanuelle can also be seen as a spiritual road movie, where she starts off as an innocent, yet strongly sensual girl, who slowly reaches sexual awareness and competence. From sex drive as the master to her as the master and erotics as just another tool in her chest.<br /><br />I would strongly recommend this film especially for grown-ups who have seen enough porn, or love scenes in regular films, and who want to remember instead what erotic meant. There still aren't that many films in this niche between porn and mainstream."
"40973_0"   "\"Cutting Class\" is easily one of the most awful slasher flicks from the late 80's.Brian returns back to college aged 18 after spending five years in a mental asylum for killing his father.He tries to worm his way back into the lives of his ex-best friend Dwight and Paula his old flame.And suddenly a bunch of people start dying,in the most bizarre and stupid ways in slasher film history.There is for example death by pottery kiln,death by photocopier,but my favourite is the old classic,flagpole under a trampoline so the fascist Gym teacher gets impaled on the American Flag.\"Cutting Class\" is a stinking piece of crap filled with silly jokes and a little bit of gore.The acting is downright horrible and the characters are completely flat.There is no suspense and the killings are lame.This film is clearly as bad as \"Hollow Gate\" or \"Return to Horror High\".Avoid it like a plague.1 out of 10."
"23442_0"   "A successful financial executive (Eddie Murphy) has more time for his BlackBerry than his seven-year-old daughter (Yara Shahidi). When he has a crisis of confidence and his career starts going down the drain, however, he finds the solution to all his problems in his daughter's imaginary world. Where to begin.... i know! Why this movie was bad. Well for starters Eddie Murphy hasn't taken any good roles since Beverly Hills Cop and Thomas Haden Church is more smarter than to accept a role like that. Now i know it's a kids movie, but even the kid sitting next to me said it was a con. My advice, either wait until the DVD or just don't bother. Imagine That 2/10"
"6065_0"    "Scary Movie adds a new element to the usual *** Movie formula - reality. A few scenes from the Dubya administration's history are reproduced, and an embarrassing moment from Mr Cruise's midlife crisis are re-lived in addition to the usual spoofs of various horror and sci fi films. The Dubya scenes, nicely done by Leslie Nielson, were the highlights of the film for me. I'm not a fan of brainless comedy, but this non-formula material made the film tolerable for me. <br /><br />SM4 spends a lot of time with The Village, Saw and War of the Worlds - plus a couple of films I only vaguely recognized... blending the plots cleverly but without adding much to the comedic value in the blending technique. Brokeback Mountain is also parodied (though I do not understand why this was considered a scary movie). The film is funny at times, but brow-beats its parody of Tom Cruise's character in War of the Worlds. Nevertheless, it's a fun little romp and much less grotesque than some of the previous entries in the series. <br /><br />Acting - good for what it is. Directing - good for what it is. Script - OK, but could have been more intellectually challenging (and funnier) Cinematography - good for what it is. <br /><br />Recommended for fans of the series, but don't expect it to be the funniest."
"35189_0"   "The only thing that stops me giving this film one star is the cast. It's rare to find this many good character actors in one movie.<br /><br />I didn't realise as I watched, but apparently \"Too Late The Hero\" is meant to be an allegory for America's war against Vietnam. Trying to draw parallels between Vietnam and WWII really doesn't work.<br /><br />Despite a vehement anti-war streak, the movie seems to delight in its action sequences, almost daring us to cheer as the nominal bad guys get shot or blown up.<br /><br />It's this inconsistency in tone that destroys \"Too Late The Hero\". What point is the film trying to make? Is Denholm Elliot's character a cowardly villain or a shot-away, crazy-brave hero? Why does Cliff Robertson's character refuse to accept a simple change of plan at a crucial moment? Is he a coward or a by-the-book officer? Why does Michael Caine's character alternate between anti-authority and gung-ho heroics? What, quite simply, is Ronald Fraser's character's problem? If he's that much of a coward, surely he'd have found a more effective way of invaliding himself by now? What makes Lance Percival's character follow a murderous and cowardly comrade into a Japanese trap? There are too many questions going unanswered, even before the film's \"50/50 Chance of Survival\" finale. <br /><br />If you're looking for a more realistic portrayal of British soldiers fighting in South East Asia during WWII, watch the 1961 B&W film \"The Long and The Short and The Tall\". If you're looking for a more realistic portrayal of American troops in Vietnam, the choice is endless. \"Too Late The Hero\" was recently given away as a free DVD with a UK newspaper, which gives a good indication of how lame it is."
"19919_0"   "This documentary takes a very honest and unflinching look at modern-day racism is suburban America, particularly how people like Bill Riccio take advantage of kids who have nowhere else to turn. The film looks at the inner workings of Riccio's home and group of neo-Nazis, from recruitment of new members to meetings of the KKK. In this setting, Bill Riccio and his followers recruit teens who come from bad home situations or have become homeless; they need a place to stay and someone to take care of them, but unfortunately, they end up with a racist extremist. Like a non-fiction \"American History X,\" the directors were able to document the transition of several 'normal' teens into followers of the Aryan Youth Nation. The documentary filmmakers were allowed to view and tape events such as teens celebrating the birthday of Hitler and anti-minority marches taking place in minority neighborhoods. It can be difficult to endure, since many things in the film fall into the category of \"Something I would never do,\" yet watching it is like seeing a train wreck; chilling and disturbing, but you just can't turn away from it. This is an informative and truly disturbing experience."
"40064_0"   "Okay, first off, it wasn't an absolutely horrible film. The soundtrack was kinda neat although very oddly placed along side the story. I FULLY agree with many of the other posters here (which I SHOULD have bloody well taken MORE time to read first!!!!!) when they say that the visuals and the VAGUE fundamental mood of the film is good. But, it is SO dang BLAH...<br /><br />They simply could have done WAAAAAAAAAAAAAAAAY more with it. The way the dialog was written and staged (directed) left a HELL of a lot to be desired. Needless to say Forest Whitaker's accent was ABSOLUTELY, CATEGORICALLY, and COMPLETELY annoying and unnecessary. I mean, did ANYONE ELSE bloody well sound like that???!! What the HELL was the point??? GEEZ...<br /><br />If the director had just done EVERYTHING the same EXCEPT added some really good, stylistic, Lynchian Surreal touches... Bloody SOMETHING!!!! Then maybe I could have at least lived with it...<br /><br />VERY, VERY disappointing..."
"17061_0"   "And featuring the likeable clown from Freaks. What more could one ask? A low-budget Old Dark House mystery that is better than it needs to be, with sharp dialogue and engaging characters...can't go wrong!<br /><br />Why can't all B pictures be this good?"
"6741_0"    "Marty is typical guy who wants to spice up his boring married sex life. He gets the idea that he should get his wife together with another woman and he does this because he is self centered, of course. At first his wife does not want to be with another woman but soon enough she likes it. She likes being with another woman so much that she starts to reject Marty and his whole plan blows up in his face.<br /><br />I think Marty gets what he deserves and it's pretty funny. He gets more than he asks for and that is what makes the movie great. The whole scene with the sister is pretty funny as well. Wishes do come true and sometimes they come true a little too much."
"381_0" "In the sequel to the cult horror hit \"Ginger Snaps\", Brigitte(Emily Perkins) finds herself transforming into the same monster that killed her sister. She has been injecting herself with too much monkshood, she o.d's, is mistaken for a junkie and wins herself a trip to the \"Happier Times\" rehab center. There Brigitte meets a young girl named Ghost(Tatiana Maslany)who is a very strange and curious kid and might help Brigitte with the cure. The two of them become very close, almost like sisters even, but now Brigitte has a bigger problem, another werewolf has been stalking her and now he wants to mate. I am probably the biggest fan of Ginger Snaps and I was highly anticipating the sequel. As soon as I saw the opening credits, I knew that I was in for a treat. Emily Perkins was simply amazing, the gore was beautiful and the dark humor and atmosphere were similar to the first one. The makeup was better where as the first Ginger Snaps was more emotional. Of course it wasn't as good as the first one but what sequel ever really is? Like I said, the acting and makeup was awesome and the soundtrack was great too. I also really enjoyed the short but sweet appearances by my beloved Katharine Isabelle as Ginger. The ending was very disappointing though, it kind of ruined the whole movie for me. But if I forget the last 10 minutes, this movie was excellent and almost gave me as much pleasure as the first one. I would give Ginger Snaps II:Unleashed 8/10."
"18343_0"   "Few actresses jump from a thespic nowhere into a star role. You might count them on the fingers of one hand. But it happened to Nancy Guild. Signed to a Fox contract when casting director, Rufus Le Maire, spotted her picture in a 1946 Life magazine lay-out of current college girl dress fashions, Nancy jumped straight from Fox's dramatic school (where she spent \"a few months as the star pupil\") to the lead feminine role in Joseph L. Mankiewicz's Somewhere in the Night (1946). And she does well too. Extremely well by a rather difficult role. Is she a good girl, or one of the villains? Nancy plays it cool, which is a perfect choice, especially when surrounded by consummate scene-stealers like Richard Conte, Lloyd Nolan, John Hodiak and Fritz Kortner. But her debut proved to be the high point of her motion picture career. Next cast in a Fox \"B\", The Brasher Doubloon (1947) opposite George Montgomery's Philip Marlowe, she followed with a minor Dan Dailey 1948 musical, Give My Regards to Broadway. Fox then dropped her. At this stage, Orson Welles came to her rescue by offering her the part of Marie Antoinette in Black Magic (1949) in which Gregory Ratoff fronted for him as producer and director. (Ratoff actually did direct half the movie, but Welles handled all his own scenes and wrote some of his own dialogue). Although this United Artists release was anything but a success, Universal offered Miss Guild a contract. She played the main feminine role in Abbott and Costello Meet the Invisible Man (1951) and was then third-billed (Mark Stevens and Rhonda Fleming were the stars featured on all the posters) in Little Egypt (1951). Fourth billing in Francis Covers the Big Town (1953) and a minor role in Otto Preminger's 1971 Such Good Friends completed her motion picture career. Eight film roles, only one of which (her first) is of any importance. What a waste! <br /><br />Getting back to the rivetingly noir, Somewhere in the Night, this movie is not just an actor's heyday (which it is  you'll probably miss the clever way one of the players signals the plot to the audience in the first 15 minutes, so watch for it on a second view), but a photographer's and set designer's paradise as well. Mankiewicz keeps a firm control of both acting and atmosphere. This exceedingly well-produced movie always enjoyed a considerable cult reputation, which, for once, was thoroughly deserved. Full marks for a really solid script on which none other than leading novelist W. Somerset Maugham worked with Lee Strasberg (later to gain fame with his Actors Studio)."
"4496_0"    "\"Body and Soul\" released by United Artists in 1947, was apparently made after actor John Garfield got out of his Warner Brothers contract. He had made many films with them, but wanted to be more independent. In this film, Garfield plays Charley Davis, a lower middle class New Yorker with a talent for boxing. Not unlike many boxers, certainly of that time period, using your fists for sport was a way out of your meager background. While I have never been a big fan of John Garfield and did not consider him a top notch actor of the golden age of Hollywood, this part does seem made for him. Garfield is quite good here, playing the conflicted Charley with skill and credibility. There are actually few real boxing scenes in the film, except for the end, and that is why labeling this as a 'boxing movie' seems a bit deceptive. There are capable supporting players, including the lovely Lili Palmer, who loves Charley. Robert Conrad and Lloyd Gough ably play the tough guy thugs who want Charley to sell his soul for money. A notable performance by African-American actor Canada Lee is striking - considering this is 1947 and is treated as an equal by the white actors. Garfield was known for his politically liberal views, and perhaps this is why he later ended up as an enemy of the Communist witch hunters in Washington. Garfield's untimely death at age 39 was a shock to many - his funeral was mobbed by thousands. Perhaps this elevated his image above the work he left behind in film - but still, this film and a handful of others are quite good."
"12055_0"   "This film tackles a very serious subject of the sudden and violent post- war (Dec 45) death of General George Patton.<br /><br />The film builds up to the denouement of showing this death to be an assassination, something I have thought was a distinct probability given the enemies he made during and post the Allied victory over Germany. The story line of the motivations behind the assassination is built up around the theft a huge quantity of the gold that the National-Socialist government had accumulated that went \"missing in action\" so to speak. The film shows a train hi-jack of the gold , though not sure if that happened, but huge quantities of gold did disappear post-war Germany and was never found.<br /><br />Whether this was really the route (and the root) of the motivations behind the events which led to his sudden death is debatable but I am very intrigued as to whether or not the death of Patton as shown here was a reasonable accurate re-creation of that death, something which sadly appears not to worry too many of the previous reviewers. The build-up to the set-up so that his vehicle came round a bend and hit a parked lorry seemed to be well done and just how you would expect an \"accident\" to be pre-arranged.<br /><br />Kennedy's portrayal of Patton's aggressive Anti-Soviet, anti-communism, with the post-war Red Army command's behaviour having no difficulty coming right down to meet the low expectations Patton had of them seemed well done. <br /><br />Patton had many enemies in the US. One of the things that he did to infuriate those who wanted to use the Allied victory to unleash a vindictive payback over and against the defeated enemy was to release the Post-War POW's under his jurisdiction, the only set of Post-war POW's to be set free during that time to go back home instead of suffering and dying of starvation and disease in unsheltered open fields surrounded by barbed-wire and shot at by guards as was the fate of others German solders in these post-war death camps. <br /><br />These Germans were to be made to pay time and again for their collective sin, with a usurious rate of interest, so that punishment and retribution was to be their fate. Patton wasn't interested in such policies once the victory had been won but his internal enemies were. <br /><br />He was recalled to the US and was due to go home imminently and had already been stripped of his executive powers but Patton's enemies could well have thought that they needed to get their pay-back time in quickly before he did get back to the US and start to interfere with their plans against post-war Germany because of his high-status in the US despite their incessant campaigns to undermine his credibility.<br /><br />So an uneven film methinks with some good parts and some bad but the slices of good parts giving food for thought about the great man's demise."
"37423_0"   "now i'm not going to say this film is terrible but its not good in the slightest. with it being rated 6.0 on this site makes me laugh. the film is basically about a hair dressing competition in england, a little dismal i know.<br /><br />the only thing stopping me rating it so low is the cast, even though they didn't do a good job its nice to see them all in one film. Josh Hartnett (Lucky Number Slevin, Sin City, 30 Days Of Night, Pearl Harbor and Wicker Park) is a brilliant actor but has an odd accent in this. Alan Rickman (Dogma, Die Hard and the Harry Potter films) is also a fantastic actor but doesn't really pull off being an English hair dresser. Rachael Leigh Cook (Antitrust, Josie And The Pussycats) Bill Nighy (The boat That Rocked, Underworld, Shaun Of The Dead) Warren Clarke (Clockwork Orange, I.D.) and Rachel Griffiths (Six Feet Under) are also in the film. so if there was any film with a cast like that you would definitely give it a second look. just too bad the film was poorly made and quite tiring to watch.<br /><br />i would like to say that i'd recommend this to girls as it is sort of a chick flick but i wouldn't wanna give them false hopes on seeing a good film.......... 3.6/10..........j.d Seaton"
"4450_0"    "This is one of the best movies that I have seen. They did a great job of putting the stories of Shining Time Station, and Thomas The Tank Engine together. Mara Wilson, Alec Baldwin, Didi Conn, Britt Allcroft, and everybody else did a great job. I liked how they gave all the engines different voices, they had about 5 of them instead of one doing the voices for everybody. They should keep doing this for the episodes of the TV series. They could find somebody talented like June Foray, Tom Kenny, and Bob Saget to do the voices. The only thing that I wanted to see more of was more of the engines, but there are like 70 of them, so I guess that is impossible. I am surprised that it wasn't a success. Britt Allcroft quit and now they changed the show, and even the show's name. I liked the movie, and I think that they should make the episodes like it. They said that it didn't do well because they edited too much with out going back and adding more scenes to replace the ones that they edited. They said that because of this it made the movie confusing. But I never noticed any of this. I think it is a great movie, and I also liked the part where Gordon says he knows everything. I also like the parts where Mr. Conductor must escape from Diesel 10 and Pinchy....."
"22716_0"   "A concert film of standup comedian Richard Pryor, recorded live at the Terrace Theatre in Long Beach, California.<br /><br />There are some artists who are so original, fearless and groundbreaking that they inspire and influence almost every other artist in their field who comes after them. This is how I think of Richard Pryor - the comedian's comedian. This concert showcases him at the top of his game with an electrifying performance; a nonstop riff on sex, families, racism, drugs, the police, death, pets, boxing and the great outdoors. Pryor pours everything he has into it, whether it be recreating a heart attack onstage, demonstrating the correct method for falling over when knocked out, delivering the most perfectly timed gag about a hunting rifle, or an amazing moment where he becomes a child lying about a breakage which I absolutely guarantee will have tears streaming down your cheeks. As with all great comedy, the writing and artistry behind this is seamless and invisible, almost as if Pryor just strolled on and made it all up. It's impossible to see how he moves from one topic to the next or to watch him perform for even a minute without being swept up in his rap. The man was simply a genius. The film itself epitomises his daring; nobody had ever released a major theatrical feature of a standup comedy performance before and no movie studio wanted it. Instead it was released independently, was a smash hit and went on to become one of the most successful comedy videotapes of all time. Followed by two more concert films (made by Columbia) - Live On The Sunset Strip in 1982 and Here And Now in 1983. Pryor had many problems in his life, but there is no denying the natural talent with which he clawed himself up from nothing into a trailblazing comedy superstar who influenced everybody from Eddie Murphy to Eddie Izzard. Witness that talent with this fantastic time capsule of his comic brilliance."
"47762_0"   "This is really an oddball. I really wanted more from it, but viewing this is kind of like having an almost flat soda and trying to tell yourself it's still good.<br /><br />Two different movies wanted to be made here, a soap-operaish character piece and a police melodrama. All we got was a melodrama of the very bad kind.<br /><br />Where to start. Stanwyck's character acts in wildly improbable ways and is inconsistent. She starts in a newsroom doing the Ann Landers bit, and it SEEMS that she might want more--and is certainly capable of it--maybe a reporting job. Care was put into creating the newsroom atmosphere, including having a sandwich boy prattling on about sandwiches (and it's \"Ike\" from \"The Waltons\"!!!) and a lot of period detail. You think you're going to get some sort of newsroom/police drama. Uh, but no, the brakes are pretty much put on full just as you are getting acquainted with the atmosphere.<br /><br />As the film continues, it appears that Stanwyck gets a better job in NY. She is going to move on up to something better.<br /><br />Suddenly, the plot creakily shifts and we never see the newsroom, or the sandwich boy for that matter (hell, thought he might show up as a witness or something later on, I mean, this was supposed to be a noir, right?) Stanwyck, who doesn't believe in marriage, kids, or anything like that, suddenly marries a police office she barely knows and met during work.<br /><br />It's not 10 minutes of screen time between when she seemingly rejects anything but a career and is next going on and on about wanting to do nothing but darn Hayden's socks. No, I am not kidding.<br /><br />Then just as suddenly, she is bored of living with Hayden, her cop husband, and begins scheming to get him ahead in his career. If she is so bored, why is she not working? I didn't get the impression he would mind. But instead, she gets into all sorts of mischief, from staged accidents to affairs to get him ahead.<br /><br />In the middle of all these things, she wants him to transfer to Beverly Hills, where it would be quieter. How is that moving him forward? It's inconsistent with her wanting him to move ahead. When all else fails, she murders someone, as if THAT would propel them both forward. How could it, when the results of the investigation would send her to the gas chamber? Why was his promotion that important to her, to lose her life or freedom over? Just a few minutes earlier in the film, promotion was not important, it was a transfer to a dead end quiet job in Beverly Hills! Huh?!?! The whole thing doesn't add up, or make any sense at all.<br /><br />And one other thing, just what IS it with that huge looming drive-in screen outside their home? I thought that was going to play in somehow...maybe the noise coming over and bothering the characters, maybe masking an important sound, I don't know.<br /><br />Heck, just in my wonderings here I am coming up with plot ideas that could have worked better. This cast and story foundation deserved so much more than this.<br /><br />Very strange movie."
"36267_0"   "I have no idea whether this was an indie movie (or even what the definition would be), but it was pretty pathetic. The plot was horribly slow, acting was horrible... I'd call it a bad B movie, but I think it was trying to be artsy. Only the fact that I'd forced my g/f to rent it (thinking it would be a great B) kept me watching the whole thing. If a plot won't go anywhere, at least make it intellectually stimulating (like Rosencrantz and Guildenstern are Dead). Truly one of the worst movies I've seen."
